Producto,Variedad,Precio Min.,Precio Max.,Precio Prom.,Fecha
OTROS PROD.AGRIC.,CHAMPI?ONES,5.0,6.0,5.38,30/09/2025
OTROS PROD.AGRIC.,ACEITUNA,22.0,28.0,25.25,30/09/2025
CARAMBOLA,CARAMBOLA,2.0,2.17,2.08,30/09/2025
DURAZNO,DURAZNO,6.0,7.0,6.5,30/09/2025
FRESA,FRESA ROJA,4.5,5.0,4.75,30/09/2025
GRANADILLA,GRANADILLA (SELVA),5.0,5.5,5.25,30/09/2025
PEPINO,PEPINO RAYADO O MELON,5.0,5.5,5.25,30/09/2025
PERA,PERA DE AGUA,7.0,7.5,7.25,30/09/2025
PLATANOS,PLATANOS SEDA,4.5,4.79,4.64,30/09/2025
PLATANOS,PLATANOS ISLA,3.0,3.5,3.25,30/09/2025
PLATANOS,PLATANOS BISCOCHITO,3.0,3.5,3.38,30/09/2025
PLATANOS,PLATANOS BELLACO,5.0,6.0,5.5,30/09/2025
PLATANOS,PLATANOS PALILLO,6.0,6.5,6.25,30/09/2025
MANGO,MANGO KENT(COSTA),5.0,7.0,6.0,30/09/2025
MANGO,MANGO EDWARD PLANTA,3.5,4.0,3.75,30/09/2025
MANZANA,MANZANA DELICIA(COSTA/SIERRA),3.5,4.0,3.63,30/09/2025
MANZANA,MANZANA CORRIENTE PARA AGUA,3.0,3.5,3.2,30/09/2025
MANZANA,MANZANA ISRAEL,5.0,6.0,5.63,30/09/2025
MANZANA,MANZANA CHILENA ROJA,8.0,9.0,8.38,30/09/2025
MANZANA,MANZANA CHILENA VERDE,9.0,9.0,9.0,30/09/2025
MANZANA,MANZANA CHILENA FUJI,7.0,9.0,8.17,30/09/2025
MANZANA,MANZANA CHILENA ROYAL,8.0,9.0,8.5,30/09/2025
MANZANA,MANZANA GOLDEN,7.0,8.0,7.5,30/09/2025
MARACUYA,MARACUYA (COSTA),5.0,6.0,5.63,30/09/2025
TUNA,TUNA HUAROCHIRI,6.0,7.0,6.5,30/09/2025
SANDIA,SANDIA,1.8,2.0,1.93,30/09/2025
COCONA,COCONA SELVA,3.0,4.0,3.63,30/09/2025
NARANJA,NARANJA VALENCIA (SELVA),1.18,1.32,1.23,30/09/2025
NARANJA,NARANJA HUANDO,4.0,5.0,4.38,30/09/2025
PI?A,PI?A HAWAYANA,2.0,2.5,2.25,30/09/2025
PI?A,PI?A GOLDEN,2.11,2.22,2.18,30/09/2025
PALTA,PALTA HALL (COSTA),5.0,6.0,5.63,30/09/2025
PALTA,PALTA FUERTE (COSTA),7.0,7.5,7.25,30/09/2025
PAPAYA,PAPAYA SELVA,2.38,2.5,2.46,30/09/2025
MEMBRILLO,MEMBRILLO,4.5,5.0,4.88,30/09/2025
KIWI,KIWI IMPORTADO CHILE,16.0,17.0,16.25,30/09/2025
